Thành_Phố,Thành_Phố_Encoded,Quận_Huyện,Quận_Huyện_Encoded,Giá_Cho_Thuê,Log_Giá,Diện_Tích_m2,Log_Diện_Tích,Tổng_Tiện_Ích,Máy_Lạnh,Nóng_Lạnh,Thang_Máy,Tủ_Lạnh,Máy_Giặt,Đầy_Đủ_Nội_Thất,Có_Gác_Lửng,Bảo_Vệ_An_Ninh,Giờ_Tự_Do,Không_Chung_Chủ
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,1.2,0.7884573603642702,25.0,3.258096538021482,3,1,1,0,0,1,0,0,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.3,0.832909122935104,40.0,3.713572066704308,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,3.5,1.5040773967762742,30.0,3.4339872044851463,4,0,1,0,1,1,1,0,0,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.0,1.0986122886681098,20.0,3.044522437723423,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.8,1.0296194171811583,20.0,3.044522437723423,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.8,1.0296194171811583,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.0,1.0986122886681098,27.0,3.332204510175204,3,1,0,0,0,0,0,0,1,1,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.7,0.9932517730102833,20.0,3.044522437723423,2,1,0,0,0,0,0,0,0,0,1
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.0,1.3862943611198906,20.0,3.044522437723423,5,1,0,0,1,0,0,1,1,1,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.1,0.7419373447293773,13.0,2.6390573296152584,1,0,0,0,0,0,0,0,0,0,1
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.4,0.8754687373538999,24.0,3.2188758248682006,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,3.0,1.3862943611198906,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.7,0.9932517730102833,18.0,2.9444389791664403,2,0,0,0,0,0,0,0,0,1,1
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.0,1.3862943611198906,25.0,3.258096538021482,1,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,1.3,0.832909122935104,8.0,2.1972245773362196,3,0,0,0,1,1,0,0,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.5,0.9162907318741551,25.0,3.258096538021482,2,0,0,0,0,0,0,1,0,1,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.5,1.252762968495368,30.0,3.4339872044851463,4,0,0,0,0,0,0,1,1,1,1
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.7,0.9932517730102833,25.0,3.258096538021482,5,1,1,0,0,0,1,1,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.5,0.9162907318741551,25.0,3.258096538021482,1,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.8,1.0296194171811583,20.0,3.044522437723423,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.0,1.0986122886681098,20.0,3.044522437723423,3,0,0,0,0,0,0,1,1,1,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.3,1.1939224684724346,25.0,3.258096538021482,2,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.0,1.3862943611198906,16.0,2.833213344056216,5,1,0,0,0,1,0,1,1,0,1
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.2,1.1631508098056809,20.0,3.044522437723423,4,1,0,0,0,1,0,0,1,1,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.2,0.7884573603642702,16.0,2.833213344056216,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.0,1.3862943611198906,25.0,3.258096538021482,4,1,1,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.8,1.33500106673234,35.0,3.58351893845611,4,1,1,0,0,0,0,0,1,1,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.5,1.252762968495368,25.0,3.258096538021482,3,1,0,0,0,0,1,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.0,1.3862943611198906,30.0,3.4339872044851463,4,1,1,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.2,0.7884573603642702,14.0,2.70805020110221,3,0,0,0,0,0,0,1,1,0,1
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,7.0,2.0794415416798357,34.0,3.5553480614894135,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.8,1.0296194171811583,16.0,2.833213344056216,1,1,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.5,1.252762968495368,40.0,3.713572066704308,2,0,0,0,0,0,0,0,0,1,1
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.5,1.252762968495368,30.0,3.4339872044851463,3,1,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.3,0.832909122935104,16.0,2.833213344056216,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.0,1.0986122886681098,20.0,3.044522437723423,1,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,1.8,1.0296194171811583,25.0,3.258096538021482,1,1,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.0,0.6931471805599453,16.0,2.833213344056216,1,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.0,1.0986122886681098,25.0,3.258096538021482,4,0,0,0,0,1,0,0,1,1,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,0.8,0.5877866649021191,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.2,1.1631508098056809,20.0,3.044522437723423,5,1,0,0,0,1,0,0,1,1,1
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.6,0.9555114450274363,25.0,3.258096538021482,1,0,1,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,1.5,0.9162907318741551,12.0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.0,1.0986122886681098,28.0,3.367295829986474,2,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.5,1.252762968495368,26.0,3.295836866004329,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.8,1.33500106673234,14.0,2.70805020110221,4,1,1,0,0,0,1,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.8,1.33500106673234,30.0,3.4339872044851463,4,0,0,0,0,0,0,1,1,1,1
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,1.5,0.9162907318741551,20.0,3.044522437723423,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.85,1.0473189942805592,29.0,3.4011973816621555,1,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.5,1.252762968495368,18.0,2.9444389791664403,2,0,1,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.5,1.252762968495368,15.0,2.772588722239781,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.5,0.9162907318741551,12.0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.2,1.1631508098056809,20.0,3.044522437723423,2,1,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.2,1.1631508098056809,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.4,1.2237754316221157,20.0,3.044522437723423,4,1,0,0,0,0,0,1,1,0,1
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.5,1.252762968495368,20.0,3.044522437723423,4,1,0,0,0,0,0,0,1,1,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.5,1.252762968495368,30.0,3.4339872044851463,1,0,0,0,0,0,0,0,0,0,1
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.0,1.0986122886681098,20.0,3.044522437723423,3,1,0,0,0,0,0,0,1,1,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.6,0.9555114450274363,18.0,2.9444389791664403,5,1,1,0,0,1,0,1,1,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.2,0.7884573603642702,14.0,2.70805020110221,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.8,1.0296194171811583,25.0,3.258096538021482,3,1,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.2,1.1631508098056809,25.0,3.258096538021482,3,1,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.2,1.1631508098056809,15.0,2.772588722239781,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.5,1.5040773967762742,25.0,3.258096538021482,2,1,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.7,0.9932517730102833,20.0,3.044522437723423,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,4.0,1.6094379124341003,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.0,1.0986122886681098,25.0,3.258096538021482,5,1,1,0,0,1,0,1,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.5,0.9162907318741551,20.0,3.044522437723423,1,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.2,1.1631508098056809,20.0,3.044522437723423,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,3.5,1.5040773967762742,30.0,3.4339872044851463,3,1,0,1,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.0,1.0986122886681098,34.0,3.5553480614894135,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.7,0.9932517730102833,40.0,3.713572066704308,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.0,1.0986122886681098,20.0,3.044522437723423,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,3.0,1.3862943611198906,18.0,2.9444389791664403,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.8,1.0296194171811583,12.0,2.5649493574615367,3,1,1,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.5,1.252762968495368,25.0,3.258096538021482,4,1,1,0,1,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.0,1.0986122886681098,16.0,2.833213344056216,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.0,1.0986122886681098,16.0,2.833213344056216,1,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.3,0.832909122935104,15.0,2.772588722239781,2,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.2,1.1631508098056809,20.0,3.044522437723423,3,0,0,0,0,0,0,1,1,1,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,3.0,1.3862943611198906,25.0,3.258096538021482,4,1,1,0,1,0,0,0,0,0,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.1,1.1314021114911006,29.0,3.4011973816621555,6,0,1,0,0,1,0,1,1,1,1
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.8,1.0296194171811583,18.0,2.9444389791664403,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,1.5,0.9162907318741551,20.0,3.044522437723423,2,1,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,1.5,0.9162907318741551,20.0,3.044522437723423,3,0,1,0,0,0,0,0,0,1,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.0,1.0986122886681098,15.0,2.772588722239781,3,0,0,0,0,0,0,0,1,1,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.6,0.9555114450274363,20.0,3.044522437723423,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.0,1.0986122886681098,15.0,2.772588722239781,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.0,1.0986122886681098,15.0,2.772588722239781,2,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.0,1.0986122886681098,15.0,2.772588722239781,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.2,1.1631508098056809,28.0,3.367295829986474,3,0,1,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,1.8,1.0296194171811583,20.0,3.044522437723423,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.5,1.252762968495368,20.0,3.044522437723423,1,0,0,0,0,0,1,0,0,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.0,1.0986122886681098,14.0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.4,1.2237754316221157,20.0,3.044522437723423,1,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.0,1.0986122886681098,22.0,3.1354942159291497,5,0,0,0,0,1,0,1,1,1,1
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.0,1.0986122886681098,35.0,3.58351893845611,5,1,0,0,0,1,1,1,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.8,1.0296194171811583,20.0,3.044522437723423,1,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.5,1.252762968495368,25.0,3.258096538021482,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.5,0.9162907318741551,25.0,3.258096538021482,1,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.8,1.33500106673234,22.0,3.1354942159291497,4,1,1,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.0,1.0986122886681098,20.0,3.044522437723423,4,1,1,0,1,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.8,1.33500106673234,25.0,3.258096538021482,4,1,1,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.2,0.7884573603642702,16.0,2.833213344056216,1,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.5,1.252762968495368,30.0,3.4339872044851463,3,0,1,0,1,1,0,0,0,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.5,0.9162907318741551,25.0,3.258096538021482,2,0,0,0,0,0,0,0,0,1,1
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,3.0,1.3862943611198906,25.0,3.258096538021482,7,1,1,0,1,1,1,0,0,1,1
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.0,1.0986122886681098,25.0,3.258096538021482,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,1.0,0.6931471805599453,20.0,3.044522437723423,3,1,1,0,0,1,0,0,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.2,0.7884573603642702,20.0,3.044522437723423,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.6,0.9555114450274363,25.0,3.258096538021482,2,0,0,0,0,0,0,1,0,1,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.0,1.0986122886681098,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.6,0.9555114450274363,25.0,3.258096538021482,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.5,0.9162907318741551,25.0,3.258096538021482,3,1,0,0,0,0,0,0,1,1,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,5.0,1.791759469228055,50.0,3.9318256327243257,6,1,1,0,1,1,0,0,1,1,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,3.0,1.3862943611198906,30.0,3.4339872044851463,4,1,1,0,1,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,3.0,1.3862943611198906,20.0,3.044522437723423,5,1,1,0,1,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.0,1.0986122886681098,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.3,1.1939224684724346,20.0,3.044522437723423,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,3.0,1.3862943611198906,28.0,3.367295829986474,3,1,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.5,0.9162907318741551,15.0,2.772588722239781,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.5,1.252762968495368,12.0,2.5649493574615367,5,1,1,0,1,1,0,0,1,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.2,1.1631508098056809,18.0,2.9444389791664403,1,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.7,0.9932517730102833,25.0,3.258096538021482,5,1,1,0,0,0,0,1,0,1,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.2,0.7884573603642702,16.0,2.833213344056216,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.2,0.7884573603642702,16.0,2.833213344056216,4,0,1,0,0,1,0,0,0,1,1
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.0,1.0986122886681098,25.0,3.258096538021482,5,1,1,0,0,0,0,1,0,1,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.0,1.0986122886681098,15.0,2.772588722239781,5,1,1,0,0,1,0,1,1,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.2,1.1631508098056809,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.8,1.0296194171811583,25.0,3.258096538021482,3,1,0,0,0,1,0,0,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.5,1.252762968495368,28.0,3.367295829986474,2,1,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.8,1.0296194171811583,26.0,3.295836866004329,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,4.0,1.6094379124341003,35.0,3.58351893845611,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.8,1.0296194171811583,15.0,2.772588722239781,4,1,1,0,0,1,0,0,1,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.3,1.1939224684724346,20.0,3.044522437723423,3,0,0,0,0,0,0,1,1,0,1
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.7,0.9932517730102833,15.0,2.772588722239781,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,0.9,0.6418538861723948,16.0,2.833213344056216,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.1,0.7419373447293773,16.0,2.833213344056216,2,0,0,0,0,0,0,0,1,1,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,6.0,1.9459101490553132,20.0,3.044522437723423,1,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.5,1.5040773967762742,30.0,3.4339872044851463,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.1,1.1314021114911006,15.0,2.772588722239781,5,1,1,0,0,1,0,0,1,0,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.5,0.9162907318741551,50.0,3.9318256327243257,1,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.0,1.0986122886681098,25.0,3.258096538021482,3,1,0,0,0,1,0,0,1,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.5,1.252762968495368,20.0,3.044522437723423,3,1,0,0,0,0,0,0,1,1,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.8,1.0296194171811583,18.0,2.9444389791664403,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.5,0.9162907318741551,17.0,2.8903717578961645,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.5,1.252762968495368,20.0,3.044522437723423,4,0,0,1,0,0,1,1,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,1.5,0.9162907318741551,11.0,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.5,1.252762968495368,20.0,3.044522437723423,3,0,0,0,0,0,0,1,1,0,1
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.0,1.0986122886681098,19.0,2.995732273553991,1,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.0,1.0986122886681098,24.0,3.2188758248682006,3,0,0,0,0,0,1,0,1,1,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.3,1.1939224684724346,25.0,3.258096538021482,3,0,0,0,0,0,0,0,1,1,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.2,1.1631508098056809,29.0,3.4011973816621555,5,1,1,0,0,1,0,1,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.5,0.9162907318741551,16.0,2.833213344056216,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.2,0.7884573603642702,12.0,2.5649493574615367,1,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.5,0.9162907318741551,30.0,3.4339872044851463,4,0,0,0,0,0,0,1,1,1,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.5,0.9162907318741551,15.0,2.772588722239781,1,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.5,1.5040773967762742,25.0,3.258096538021482,3,1,1,0,0,0,0,0,0,0,1
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.0,1.0986122886681098,25.0,3.258096538021482,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.0,1.0986122886681098,25.0,3.258096538021482,3,0,0,0,0,0,0,1,1,1,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.3,1.1939224684724346,32.0,3.4965075614664802,1,0,0,1,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.0,1.0986122886681098,25.0,3.258096538021482,4,1,1,0,0,0,1,0,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.7,1.308332819650179,30.0,3.4339872044851463,4,1,1,0,0,0,0,1,0,1,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.0,1.0986122886681098,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.5,0.9162907318741551,15.0,2.772588722239781,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.8,1.0296194171811583,18.0,2.9444389791664403,1,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.5,1.252762968495368,25.0,3.258096538021482,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.5,1.252762968495368,35.0,3.58351893845611,1,0,0,0,0,0,0,0,1,0,0
